"ARS-ID","정류소명","X좌표","Y좌표"
"01001","종로2가사거리","126.9877499","37.56976513"
"01002","창경궁.서울대학교병원","126.996566","37.57918302"
"01003","명륜3가.성대입구","126.9983401","37.58267117"
"01004","종로2가.삼일교","126.9876131","37.56857927"
"01005","혜화동로터리.여운형활동터","127.001744","37.586243"
"01006","서대문역사거리","126.966893","37.566137"
"01007","서울역사박물관.경희궁앞","126.97038","37.569135"
"01008","서울역사박물관.경희궁앞","126.970609","37.569412"
"01009","광화문","126.9752508","37.57013547"
"01010","광화문","126.9780855","37.57021681"
"01011","종로1가","126.9809105","37.57011848"
"01012","종로1가","126.9813906","37.57022903"
"01013","종로2가","126.9855427","37.57013868"
"01014","종로2가","126.9862475","37.5702572"
"01015","종로3가.탑골공원","126.9895647","37.57024498"
"01016","종로3가.탑골공원","126.9899878","37.57036054"
"01017","종로4가.종묘","126.9947219","37.570507"
"01018","종로4가.종묘","126.9952838","37.57062711"
"01019","종로5가.광장시장","126.9988498","37.57075679"
"01020","종로5가.광장시장","126.9993346","37.57088063"
"01021","종로6가.동대문종합시장","127.0034639","37.57096248"
"01022","종로6가.동대문종합시장","127.0057137","37.57112723"
"01023","동대문역.흥인지문","127.0134512","37.57230232"
"01037","동대문(흥인지문)","127.0120461","37.57195293"
"01041","동묘앞","127.0184514","37.57372552"
"01044","동묘앞","127.019672","37.57424345"
"01101","경기상고","126.9693635","37.58755022"
"01102","신교동","126.9702627","37.58329552"
"01103","경기상고","126.9697701","37.58719079"
"01104","경복고교","126.9710437","37.58511319"
"01105","청운중학교","126.9725135","37.58785196"
"01106","자하문고개.윤동주문학관","126.9671262","37.59218662"
"01107","자하문고개.윤동주문학관","126.9671907","37.59233532"
"01108","청운중학교","126.9724613","37.58812858"
"01109","경복고교","126.9711547","37.58496634"
"01110","통인시장종로구보건소","126.97105","37.5803257"
"01111","통인시장종로구보건소","126.9713851","37.58051321"
"01112","효자동","126.970621","37.58309104"
"01113","사직단.어린이도서관","126.9679907","37.57513553"
"01114","사직동주민센터","126.9713245","37.57618346"
"01115","경복궁역","126.972196","37.57686669"
"01116","경복궁역","126.9722829","37.57767139"
"01117","경복궁","126.9787471","37.57557679"
"01118","KT광화문지사","126.9773321","37.57222644"
"01120","광화문","126.9763839","37.5698454"
"01121","광화문.금호아시아나본관앞","126.9741676","37.57004915"
"01122","서울역사박물관.경교장.강북삼성병원","126.9713911","37.56970191"
"01123","서울역사박물관.경교장.강북삼성병원","126.971248","37.570023"
"01124","광화문.금호아시아나본관앞","126.9731336","37.57028804"
"01125","광화문","126.975837","37.570365"
"01126","세종문화회관","126.9768571","37.57359001"
"01127","서울경찰청.경복궁역","126.9714843","37.57574466"
"01128","사직단","126.968189","37.57485535"
"01129","광화문광화문빌딩","126.9766885","37.56968761"
"01130","덕성여중고","126.982017","37.57590175"
"01131","안국역.종로경찰서.서울공예박물관","126.9839958","37.57606956"
"01132","국민은행세검정지점","126.960888","37.60466298"
"01133","세검정초등학교","126.9612198","37.60250228"
"01134","세검정.상명대","126.9587224","37.6007326"
"01135","상명대입구.석파랑","126.9585702","37.59941335"
"01136","하림각","126.9617068","37.59813307"
"01137","자하문터널입구.석파정","126.9636435","37.59559351"
"01138","부암동주민센터.무계원","126.9639574","37.59273806"
"01139","부암동주민센터.무계원","126.9651419","37.59278617"
"01140","자하문터널입구.석파정","126.9639776","37.59555757"
"01141","하림각","126.9622153","37.59814765"
"01142","상명대입구.세검정교회","126.9592406","37.59961633"
"01143","세검정.상명대","126.9589343","37.60055246"
"01144","세검정초등학교","126.9614329","37.60226807"
"01146","국민은행세검정지점","126.9612088","37.60471919"
"01148","승가사입구","126.956306","37.61158441"
"01149","구기동현대빌라","126.9564576","37.6100355"
"01150","구기터널.삼성출판박물관","126.9562103","37.60860989"
"01151","구기터널.삼성출판박물관","126.9564167","37.6083054"
"01152","구기동","126.9585298","37.60696445"
"01153","구기동","126.9591017","37.6070088"
"01154","승가사입구","126.956482","37.61148"
"01155","갑을씨티텔앞","126.963535","37.60437097"
"01156","평창파출소","126.9660433","37.60532237"
"01157","평창동주민센터","126.9695663","37.60660737"
"01158","일성아파트","126.9729985","37.60876631"
"01159","롯데아파트","126.9764662","37.61042956"
"01160","롯데아파트","126.976652","37.610248"
"01161","벽산평창힐스아파트","126.972797","37.60819"
"01162","예능교회","126.97","37.606517"
"01163","서울예술고등학교.평창동주민센터","126.9676276","37.60577876"
"01164","화정박물관","126.9648103","37.60450382"
"01165","강북삼성병원","126.9686005","37.56814593"
"01167","독립문역.서대문형무소역사관","126.9594644","37.57321269"
"01168","서대문.서울시교육청","126.9645273","37.56825381"
"01169","서대문역사거리.적십자병원","126.9675878","37.56710815"
"01171","독립문","126.9615633","37.57117332"
"01172","창덕궁.서울돈화문국악당","126.9885394","37.57754057"
"01173","서린동.SK서린빌딩","126.9802682","37.56924238"
"01174","청계1가.광교","126.9849267","37.56868439"
"01175","청계2가.수표교","126.9915405","37.56861789"
"01176","청계4가.세운교","126.9964906","37.56886912"
"01177","청계5가.광장시장","126.9997974","37.56945128"
"01178","종로5가.광장시장","126.999974","37.57066325"
"01180","종로4가.종묘","126.9967951","37.57042442"
"01181","종로4가.종묘","126.994403","37.57029547"
"01183","종로3가","126.9889374","37.57001124"
"01187","종로2가","126.985437","37.56997031"
"01189","종로1가","126.9803257","37.56998579"
"01191","종로1가","126.980187","37.5704"
"01192","종로2가","126.9849388","37.57033699"
"01193","종로2가","126.9863596","37.57035879"
"01194","종로3가","126.9899347","37.57049432"
"01195","종로4가.종묘","126.99417","37.57071"
"01197","종로5가","126.9990558","37.5709588"
"01198","원남동","126.9973383","37.57453251"
"01199","창덕궁.우리소리박물관","126.9886349","37.57727286"
"01200","안국역.종로경찰서.인사동","126.9842426","37.5757849"
"01201","조계사","126.9831556","37.57252231"
"01202","조계사","126.9828259","37.57248581"
"01203","안국동","126.9827201","37.57461057"
"01204","종로5가.효제동.김상옥의거터","127.00223","37.5745"
"01205","종로5가.효제초등학교","127.0021442","37.57287901"
"01208","종로6가","127.0043133","37.57119391"
"01209","창덕궁.돈화문국악당","126.9910846","37.5773031"
"01212","종로5가","127.0021827","37.5705596"
"01213","청계6가.동대문시장","127.0028494","37.56983511"
"01214","동대문","127.0084126","37.57172624"
"01215","충신동","127.0062788","37.57402235"
"01216","종로6가.종로신진시장","127.0035695","37.57080106"
"01217","충신동","127.0063434","37.57446028"
"01218","현대그룹빌딩","127.000533","37.575873"
"01219","방송통신대.이화장","127.002437","37.578043"
"01220","혜화역.마로니에공원","127.0022769","37.58111949"
"01221","혜화역.서울대병원입구","127.0019395","37.58106363"
"01222","방송통신대.이화장","127.0019938","37.57812967"
"01223","이화동(이화장)","127.0006951","37.57611936"
"01224","창경궁.서울대학교병원","126.9968717","37.57882799"
"01225","이화동(이화장)","127.0032708","37.57593729"
"01226","혜화동로터리","127.0007247","37.58576463"
"01227","명륜동2가.성균관대입구","126.9993988","37.58333349"
"01228","혜화역.서울연극센터(장면총리가옥)","127.0013282","37.58402281"
"01229","혜화역.동성중고(장면총리가옥)","127.0017177","37.58456977"
"01231","종로구민회관.창신동두산아파트","127.0155555","37.57409268"
"01233","동대문","127.0136467","37.57229002"
"01235","동묘역앞","127.0156014","37.57168496"
"01236","동묘역앞","127.015945","37.57192215"
"01237","청계2가교차로","126.9878779","37.5684809"
"01238","창신3동주민센터","127.015178","37.578413"
"01239","숭인1동주민센터.창신역4번출구","127.0155486","37.57877205"
"01240","동묘역.롯데캐슬천지인","127.0158024","37.57418005"
"01243","신설동로터리","127.0227802","37.57592883"
"01245","동묘앞","127.0178163","37.57372922"
"01246","구기동현대빌라","126.956622","37.609682"
"01247","광장시장","126.9977438","37.56949631"
"01249","혜화경찰서","126.9974788","37.57258074"
"01250","서울역사박물관.김구집무실(경교장)","126.9721318","37.56990034"
"01251","청계3가.관수교","126.9937794","37.56868879"
"01252","청계6가.버들다리","127.0080377","37.56993039"
"01253","청계7가.맑은내다리","127.0129554","37.56999753"
"01254","청계8가.영도교","127.0182311","37.57094659"
"01256","원남동사거리","126.9982147","37.57572287"
"01262","숭인동","127.0204373","37.57427215"
"01267","조계사","126.9831609","37.57280034"
"01268","적선동","126.9702965","37.57620122"
"01271","사직단","126.9680484","37.5751752"
"01272","세종문화회관","126.9768673","37.57394965"
"01277","이화동(이화장)","127.002955","37.576257"
"01278","상명대정문","126.9550207","37.60161972"
"01279","이북오도청","126.9558883","37.61305032"
"01281","국립고궁박물관.경복궁서문","126.9743664","37.57677167"
"01282","청와대분수대앞","126.9738378","37.58287013"
"01284","경복궁.국립민속박물관.현대미술관","126.9794299","37.57930743"
"01285","경복궁동문","126.9792767","37.576833"
"01286","상명대입구.세검정교회","126.9597922","37.59944351"
"01287","상명대입구.석파랑","126.9581941","37.59957181"
"01288","종로중부새마을금고","127.0065911","37.57241749"
"01289","신설동로터리.신한은행앞.서울풍물시장","127.0231183","37.5743861"
"01291","청계2가.삼일교","126.9872214","37.56844587"
"01292","청계8가.황학교","127.022787","37.57213073"
"01293","평창동삼성아파트","126.978368","37.610967"
"01294","안국역.종로경찰서.인사동","126.9855365","37.57633293"
"01295","안국역.종로경찰서.서울공예박물관","126.9847683","37.57640118"
"01296","창덕궁","126.9890031","37.57722809"
"01297","남인사마당","126.9874286","37.57131917"
"01500","평창파출소","126.9668167","37.60568122"
"01501","삼청공원","126.9816469","37.58822768"
"01502","수성동계곡","126.9642468","37.58207916"
"01503","명륜3가종점","126.9928637","37.59094838"
"01504","명륜새마을금고","126.9967049","37.58765327"
"01505","서대문3번출구","126.9662183","37.56641607"
"01506","낙산공원","127.0087216","37.58040372"
"01507","인사미술공간.세탁소","126.9893671","37.58141098"
"01508","화정박물관","126.9648837","37.6048012"
"01509","금융연수원","126.9815692","37.5865985"
"01510","박노수미술관","126.9666035","37.58099674"
"01511","샘미용실","126.9932227","37.59030953"
"01512","서울국제고등학교","126.9972903","37.58907159"
"01513","화정박물관","126.9652008","37.60498061"
"01514","적십자병원후문앞","126.9652273","37.56752954"
"01515","서울성곽.성대후문","126.9896321","37.5892577"
"01516","빨래터.고희동미술관","126.9889728","37.58310083"
"01517","세검초등학교","126.9614908","37.60425228"
"01518","삼청동주민센터","126.9819072","37.58426383"
"01519","통인시장","126.9687504","37.58045307"
"01520","양현관","126.9936044","37.58979142"
"01521","국민생활관","126.998862","37.58974563"
"01522","오거리","126.9622629","37.60706212"
"01523","경희궁자이2.3단지","126.9640686","37.56878711"
"01524","창신쌍용2단지.한성대후문","127.0127581","37.5812648"
"01525","통일부","126.9859477","37.58759481"
"01526","원서고개","126.9878088","37.58308055"
"01528","종로5가입구.혜화경찰서","126.9975411","37.57174724"
"01529","삼청파출소","126.981251","37.58181366"
"01530","오거리.한옥마을입구","126.9695411","37.57949632"
"01531","명륜시장.성대후문","126.9952543","37.58851105"
"01532","혜화초등학교","126.9998517","37.58725323"
"01533","청련사입구","126.9624312","37.60798038"
"01534","영천시장","126.9628352","37.57000501"
"01535","명신초.삼선푸르지오.힐스테이트","127.0145563","37.58210621"
"01536","감사원","126.9852901","37.58621065"
"01537","중앙중고","126.9869653","37.58309218"
"01538","인왕빌딩","126.9577443","37.60792833"
"01539","종로4가.종묘공원","126.9944624","37.57063281"
"01540","국립민속박물관","126.9795534","37.57925518"
"01541","광화문새마을금고","126.9711466","37.57936877"
"01542","새마을금고","126.9965181","37.58773706"
"01543","혜화우체국","127.0006137","37.58603766"
"01544","언덕앞","126.9637922","37.60895398"
"01545","경희궁자이4단지","126.9621148","37.57070222"
"01546","종로센트레빌후문.e편한세상보문아파트","127.0161855","37.58177439"
"01547","사우디대사관앞.경남빌라","126.9850312","37.58410567"
"01548","안국선원.삼거리","126.9849941","37.58279098"
"01549","구기터널입구","126.9567769","37.60820461"
"01550","종로3가.1.3.5호선","126.9921807","37.57107299"
"01551","경복궁","126.9793378","37.57695016"
"01553","소나무집","126.9641105","37.61127707"
"01554","독립문역3번출구","126.9597453","37.57287848"
"01555","청룡사.보문파크뷰자이아파트","127.0170071","37.58001895"
"01556","북촌한옥마을입구.정세권활동터","126.9849422","37.58159973"
"01557","종로1.2.3.4가동주민센터","126.9911314","37.57438371"
"01558","창덕궁","126.99062","37.57608925"
"01561","아름다운실버","126.9654637","37.61201006"
"01562","독립문초등학교","126.9607207","37.57384748"
"01563","종로센트레빌아파트","127.0156927","37.58035344"
"01564","가회동주민센터","126.9848497","37.57993901"
"01565","구기빌라","126.9579797","37.60626861"
"01566","원남로터리","126.9975115","37.57623737"
"01567","보현산신각","126.9657791","37.61348252"
"01568","천사유치원","126.9618604","37.57464802"
"01569","쌍용아파트입구.창신역","127.0149636","37.58051123"
"01570","아름다운가게.정독도서관","126.985022","37.57889917"
"01571","산정빌라","126.9574922","37.60515199"
"01572","이화사거리","127.0020107","37.57646986"
"01573","박종화고택입구","126.9676873","37.61431026"
"01574","무악현대아파트후문","126.962001","37.57630608"
"01576","헌법재판소.안국역","126.9856756","37.57755843"
"01577","청구빌라","126.956984","37.60461026"
"01578","서울대어린이병원응급실.갑상선센터","126.999503","37.57811888"
"01580","화인빌라","126.9685386","37.61293453"
"01581","넓은마당","126.962888","37.57527281"
"01582","창신초등학교","127.0153886","37.5769032"
"01583","수운회관","126.9865172","37.57515983"
"01584","상명대후문","126.9573354","37.60402558"
"01586","힐탑","126.9690206","37.61160556"
"01587","신학대학교총회본부","126.9634446","37.57397631"
"01589","낙원상가","126.9872919","37.57367762"
"01590","완성빌라","126.9575011","37.60340209"
"01591","서울대병원장례식장","126.997431","37.5805554"
"01592","혜화역1번출구","127.0019407","37.58345422"
"01593","감나무골공원","126.9699479","37.61240596"
"01594","한국사회과학자료원","126.9641433","37.57363321"
"01595","동묘역","127.0142454","37.57269435"
"01596","금강제화","126.9874384","37.57054454"
"01597","경진빌라","126.9578304","37.60200372"
"01598","성균관대학교앞","126.9993359","37.58325978"
"01607","EN갤러리","126.9707008","37.61340635"
"01611","창경궁","126.9965264","37.57879284"
"01667","종로문화센터","126.9646262","37.57464708"
"01682","동대문역.2번출구","127.0117218","37.57204945"
"01683","종각역YMCA","126.9850715","37.57033935"
"01684","서교빌라","126.9571554","37.60198906"
"01685","경복궁역","126.9724733","37.57707221"
"01697","성대입구","126.998853","37.5832668"
"01698","무애사","126.9718458","37.61390043"
"01699","단군성전앞","126.9653175","37.57556009"
"01702","동대문종합시장","127.00614","37.57117606"
"01714","상명초등학교","126.9567154","37.60092381"
"01720","법련사","126.9796651","37.57658798"
"01721","광화문새마을금고","126.9710277","37.57949309"
"01722","성균관대학교","126.9972179","37.58503111"
"01723","참샘골공원","126.9741212","37.61457226"
"01724","활터앞","126.9653294","37.57681261"
"01725","종로5가.3번출구","127.0020898","37.57141925"
"01727","인사동들머리.3.1독립선언터","126.983297","37.57194702"
"01728","정독도서관","126.9802007","37.58019153"
"01729","오거리.한옥마을입구","126.9697393","37.57946844"
"01732","평창공원지킴터입구","126.9757439","37.6163964"
"01733","창경궁.고궁호텔.메이플레이스호텔","126.9974492","37.57655816"
"01762","광화문","126.9738332","37.57032604"
"01763","종로1가","126.980129","37.57037"
"01766","종로2가","126.9855751","37.56996853"
"01767","종로3가","126.9931553","37.57058964"
"01768","종로3가","126.9909932","37.57010243"
"01769","종로4가","126.99688","37.57042081"
"01771","동대문종합시장종로6가","127.0032061","37.57079206"
"01776","종로도서관","126.9671252","37.57648423"
"01777","경복궁역","126.9715056","37.57617809"
"01778","경복궁역","126.9713156","37.57575544"
"01779","안국역","126.9852296","37.57661375"
"01780","안국역","126.985506","37.57631851"
"01781","창덕궁","126.9887919","37.5775279"
"01782","성대입구","126.9997033","37.58358759"
"01789","창덕궁","126.9903719","37.57756161"
"01790","종로사우나","126.9877504","37.57380111"
"01791","엄마분식","126.9557163","37.60124243"
"01792","삼청파출소","126.9813258","37.58164517"
"01793","통인시장.종로구보건소","126.9687505","37.58033503"
"01794","종로5가역","127.0000249","37.57067136"
"01795","평창동산림제3초소","126.9770474","37.61723737"
"01796","배화여중고","126.9678157","37.57675563"
"01797","대학로입구.이화사거리","127.0025802","37.57598417"
"01798","운현궁","126.9869814","37.57527161"
"01799","상명대입구","126.9569583","37.60002101"
"01800","삼청동주민센터","126.9822105","37.58468468"
"01801","박노수미술관","126.9668945","37.58102656"
"01802","김창열.윤명로화실","126.9783685","37.616305"
"01803","사직동주민센터","126.9689039","37.57622069"
"01804","충신시장","127.0054049","37.57497665"
"01805","안국역2번출구앞","126.9861183","37.57717282"
"01807","금융연수원","126.9818479","37.58587767"
"01809","감람산기도원","126.979873","37.61594393"
"01810","카센터.터널앞","126.9658593","37.57416446"
"01812","재동초등학교","126.9853617","37.57879109"
"01814","삼청공원삼거리.옥호정터","126.9817445","37.58741852"
"01815","이화사거리","127.0022813","37.57532007"
"01816","연화정사","126.9794938","37.614649"
"01817","대신중고","126.9616893","37.57261781"
"01819","현대사거리","126.9866354","37.57924178"
"01820","교남동주민센터","126.96128","37.5721523"
"01821","부암동주민센터.무계원","126.9637682","37.59293534"
"01823","형제봉입구","126.9816862","37.61286432"
"01824","교남동새마을금고","126.9623375","37.57149436"
"01825","창신초교","127.0157201","37.57603721"
"01826","가회동주민센터","126.9851294","37.57994265"
"01827","볼링장","126.9879589","37.57925544"
"01829","부암슈퍼","126.9638602","37.59476007"
"01830","지구촌교회","126.9793482","37.61304685"
"01831","월암공원","126.9639861","37.57118847"
"01832","숭인1동주민센터","127.0155607","37.577415"
"01833","북촌한옥마을입구.정세권활동터","126.9851687","37.58128077"
"01835","하림각","126.9629664","37.59768473"
"01836","보현빌라","126.9782816","37.61526153"
"01837","스위스대사관","126.9658058","37.56998879"
"01839","안국선원.삼거리","126.9852205","37.58274325"
"01840","세검정교회","126.9594705","37.59956325"
"01841","혜화동로터리","127.0010032","37.58591961"
"01842","김종영미술관","126.9781123","37.61326379"
"01843","서울시교육청","126.966825","37.56924297"
"01844","창신쌍용1단지.종로센트레빌아파트","127.0155693","37.58032282"
"01845","사우디대사관","126.9852486","37.58386331"
"01846","상명대입구","126.9574023","37.59985447"
"01847","혜화초등학교","126.9999909","37.58738929"
"01848","북악파크","126.9778558","37.61100832"
"01849","강북삼성병원","126.9683377","37.56853152"
"01850","청룡사.보문파크뷰자이아파트","127.0171509","37.57978465"
"01851","감사원","126.9855618","37.58626565"
"01852","국민생활관","126.9993138","37.5896276"
"01853","귀빈예식장","126.9733337","37.60899526"
"01855","종로센트레빌후문.e편한세상보문아파트","127.0162354","37.58189784"
"01856","통일부","126.9861073","37.58753085"
"01858","서울국제고등학교","126.9971408","37.58907429"
"01860","성대후문.와룡공원","126.989734","37.58915228"
"01861","상명초등학교","126.9568174","37.60090493"
"01862","새마을금고","126.996569","37.58784069"
"01863","경진빌라","126.9579482","37.60186409"
"01864","명륜시장.성대후문","126.9952305","37.58872461"
"01865","완성빌라","126.9576665","37.60333997"
"01866","양현관","126.9937686","37.589768"
"01868","상명대후문","126.9574634","37.60407158"
"01869","샘미용실","126.9934084","37.59025457"
"01870","산정빌라","126.9575782","37.60528358"
"01872","구기빌라","126.9579809","37.60613345"
"01873","마트앞","126.9587565","37.60669871"
"01874","국민은행.세검정지점","126.960786","37.60488731"
"01876","혜화역4번출구","127.0014561","37.58346324"
"01877","방송통신대앞","127.0019927","37.57869736"
"01878","서울대치과대학","126.9978749","37.57730607"
"01879","효제초교.연동교회.김마리아활동터","127.0022088","37.57364134"
"01881","성균관대학교","126.9900036","37.58846387"
"01882","독립문역","126.9594078","37.57328385"
"01883","서울대치과대학","126.9977741","37.57760163"
"01886","이화사거리","127.0020085","37.57694834"
"01887","서울대학교병원현관.암병원현관","126.9981568","37.57895147"
"01888","종각.공평유적전시관","126.9832427","37.57159379"
"01889","조계사","126.9831364","37.57360211"
"01893","인사동.아벤트리호텔","126.9831563","37.57303192"
"01894","세종문화회관","126.9768786","37.57316484"
"01901","JW메리어트동대문호텔","127.0094731","37.57030187"
"01902","대학로","127.0021204","37.58189612"
"01903","창경궁","126.9964163","37.57915963"
"01904","창덕궁","126.9901776","37.57753017"
"01905","인사동.북촌","126.9837978","37.57589502"
"01906","경복궁.국립민속박물관","126.9797957","37.58020428"
"01907","세종문화회관","126.9764644","37.5711272"
"01910","통인시장","126.9713316","37.57911876"
"01911","세종문화회관","126.9764099","37.57210269"
"01912","종각역","126.9828944","37.56937996"
"01913","인사동.탑골공원","126.9888006","37.57011554"
"01914","종묘.세운상가","126.994195","37.57037393"
"01915","광장시장","126.9996734","37.57062373"
"01916","동묘.숭인동도깨비시장","127.0180439","37.5734766"
"01917","서울풍물시장","127.0231781","37.57334003"
"01918","청와대","126.97376","37.58268481"
"02001","남대문세무서.서울백병원","126.9875299","37.56498481"
"02002","서울백병원.국가인권위.안중근활동터","126.9878515","37.56435047"
"02003","서울역버스환승센터","126.9722571","37.55514602"
"02004","서울역버스환승센터","126.9723557","37.55544621"
"02005","서울역버스환승센터","126.9727617","37.5553877"
"02006","서울역버스환승센터","126.9728548","37.55547941"
"02007","서울역버스환승센터.강우규의거터","126.9729706","37.55561382"
"02008","숭례문","126.9737784","37.55863886"
"02100","서울시청","126.9806321","37.56613826"
"02101","만리동고개","126.9626582","37.55178706"
"02102","손기정체육공원입구","126.9662339","37.55444595"
"02103","서울의료보건고등학교.서울역서부","126.9679393","37.5565519"
"02104","서울역서부","126.9693762","37.55632559"
"02105","서울역서부","126.9692773","37.55699791"
"02106","중림동교차로","126.9691354","37.55838363"
"02107","종근당.충정로역","126.9644805","37.55951319"
"02108","한국경제신문사.서소문역사공원","126.967868","37.56021115"
"02109","한국경제신문사.서소문역사공원","126.9681135","37.56062347"
"02110","경찰청.동북아역사재단","126.9691267","37.56304949"
"02111","써미트호텔","127.006784","37.56240427"
"02113","서대문경찰서.농협은행.유관순활동터","126.9677868","37.56490628"
"02116","염천교","126.9733603","37.55985975"
"02117","숭례문","126.9732933","37.55829684"
"02118","숭례문.한국일보","126.9737376","37.55877131"
"02120","후암삼거리","126.9760824","37.55334181"
"02121","숭례문","126.9743627","37.55876338"
"02122","숭례문","126.9740437","37.55841953"
"02123","숭례문","126.9736279","37.55800065"
"02124","남대문시장악세사리전문상가","126.9762052","37.55861324"
"02125","숭례문남산방향","126.9756721","37.55855816"
"02126","남대문시장","126.9800598","37.56119108"
"02127","북창동.남대문시장","126.97792","37.561175"
"02128","시청앞","126.9765742","37.56235846"
"02131","삼성본관앞","126.9759075","37.56205175"
"02132","시청앞","126.9761487","37.56276421"
"02133","서소문","126.9748873","37.56320674"
"02134","서소문","126.9753399","37.5636754"
"02135","시청.서소문청사","126.9749539","37.56352484"
"02137","서울신문사","126.9773647","37.56836329"
"02139","우리은행종로지점","126.9829289","37.567519"
"02140","롯데백화점","126.9820649","37.5644918"
"02141","해운센터.롯데영프라자","126.9815478","37.56289078"
"02142","롯데영프라자","126.982008","37.562885"
"02144","신세계앞","126.9815256","37.56084925"
"02145","남대문시장.회현역","126.9777651","37.55826752"
"02146","남대문시장.회현역","126.9784645","37.55849203"
"02147","남산3호터널","126.9826695","37.55845577"
"02148","남산3호터널.서울애니메이션센터","126.9826359","37.55952609"
"02149","명동입구","126.9852408","37.56065389"
"02150","퇴계로2가.명동역","126.9844914","37.56089348"
"02151","퇴계로3가.한옥마을.한국의집","126.9917772","37.56125082"
"02152","퇴계로3가.한옥마을.한국의집","126.9921715","37.5609706"
"02153","충무로역2번출구.대한극장앞","126.9949176","37.56122329"
"02154","충무로역8번출구.대한극장앞","126.9964922","37.56203716"
"02155","초동","126.993112","37.56334618"
"02156","을지로입구.로얄호텔","126.9853903","37.56587574"
"02157","을지로입구.시청입구","126.9811712","37.56613826"
"02158","을지로2가.기업은행본점.서울노동청","126.9865234","37.56624623"
"02159","을지로2가.파인에비뉴","126.9888282","37.56600948"
"02160","을지로3가","126.9903756","37.56635564"
"02161","을지로3가","126.9913276","37.56612052"
"02162","을지로4가","126.9962179","37.56664702"
"02163","을지로4가.베스트웨스턴국도","126.9968473","37.56640104"
"02164","중구청앞.덕수중학교","126.9981401","37.5647746"
"02165","을지로5가","126.9992585","37.56681829"
"02166","을지로5가.중부시장","127.001115","37.56662004"
"02167","방산시장.훈련원종합체육관","127.0024045","37.56796085"
"02168","을지로5가.훈련원종합체육관","127.0025946","37.56582435"
"02169","을지로6가.국립중앙의료원","127.0063778","37.56607471"
"02170","광희동","127.0072097","37.56505283"
"02171","광희동","127.0079579","37.56499511"
"02172","을지로6가.국립중앙의료원","127.0058435","37.56646311"
"02173","동대문역사문화공원","127.0083555","37.56735414"
"02174","동대문역사문화공원","127.0090235","37.5676037"
"02177","충무아트센터.스포츠센터.중부소방서","127.0140459","37.56519278"
"02178","충무아트센터.스포츠센터.중부소방서","127.0147409","37.56501789"
"02179","성동공업고등학교(무궁화회관)","127.0157558","37.56834819"
"02180","성동공업고등학교앞","127.0161295","37.56869506"
"02181","신당역.중앙시장앞","127.0187427","37.56572828"
"02182","신당역.중앙시장앞","127.0194795","37.56549207"
"02183","성동고등학교","127.0220571","37.56556371"
"02184","성동고등학교","127.0225483","37.56518065"
"02187","신당동떡볶이타운.중구여성플라자","127.015002","37.56262781"
"02188","신당동떡볶이타운.중구여성플라자","127.0151909","37.56231004"
"02189","신당동.청구역","127.0132161","37.5589483"
"02190","신당동.청구역","127.0130317","37.5592574"
"02191","약수역2번출구.가온도서관","127.0111466","37.55598121"
"02192","약수역3번출구.약수하이츠","127.0113797","37.55574961"
"02193","약수역4번출구.금호터널입구","127.012012","37.553399"
"02194","약수역5번출구.금호터널입구","127.0118693","37.55292373"
"02195","약수역8번출구.신당사회복지관","127.0099567","37.55386465"
"02196","약수역7번출구.약수동주민센터","127.0092978","37.55285097"
"02197","송도병원앞","127.0077187","37.55026765"
"02198","송도병원앞","127.0073984","37.55022712"
"02199","약수역1번출구","127.0096865","37.55640846"
"02201","장충체육관앞","127.0077841","37.55848112"
"02202","장충체육관앞","127.0078282","37.55800173"
"02203","장충동.동국대입구","127.0059098","37.56062132"
"02204","장충동.동국대입구","127.0056291","37.56066639"
"02205","퇴계로6가","127.0039011","37.56340113"
"02206","퇴계로6가","127.0033399","37.56357388"
"02207","퇴계로5가.제일병원","126.999966","37.56238041"
"02208","퇴계로5가","126.9997252","37.56278042"
"02209","국립극장.반얀트리호텔","127.0010947","37.55148182"
"02210","국립극장.반얀트리호텔","127.0009473","37.55168532"
"02211","청구역","127.0146561","37.55996006"
"02212","청구역","127.0142192","37.55993038"
"02213","동화동","127.0183371","37.55993702"
"02214","동화동","127.0182737","37.55981268"
"02215","백범광장","126.980093","37.555737"
"02218","남대문경찰서","126.9737449","37.55401444"
"02219","남대문시장앞.이회영활동터","126.9785804","37.56093942"
"02220","남산케이블카.남산산책로입구","126.9839798","37.55526518"
"02221","숭의여대","126.9875027","37.55862038"
"02222","동대입구역.장충동","127.0053855","37.55813433"
"02223","약수역10번출구","127.009322","37.556256"
"02224","청계1가.광교","126.9836249","37.56846165"
"02225","청계2가.삼일교","126.9885302","37.56784047"
"02226","청계4가.배오개다리","126.9971755","37.56848437"
"02227","청계5가.방산시장","127.0006713","37.5691386"
"02228","청계6가.평화시장","127.0044818","37.5693746"
"02229","청계7가.동평화.청평화시장","127.0138508","37.56951354"
"02230","청계8가.영도교","127.0188254","37.57065093"
"02233","신한은행본점","126.9755852","37.56119655"
"02235","동대문역사문화공원","127.0091092","37.56541133"
"02236","버티고개","127.0060242","37.54780415"
"02237","버티고개","127.0058182","37.54749779"
"02240","청계3가.세운교","126.9938077","37.56820581"
"02241","청계6가.오간수교","127.0090361","37.56948518"
"02242","충무로역.매일경제","126.9933889","37.56169057"
"02246","을지로입구역.광교","126.9824738","37.56755769"
